task,task_blob_url,question_name,mean_rating,n_labels,all_values,agreement,general.alpha
Checkers,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/bf0d01be1a755fdf6d46fc2ab1fcf5077d11e7bf,Q15dec_verifiability,0.9565217391304348,23,1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 1,0.9565217391304348,0.9130434782608696
Checkers,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/bf0d01be1a755fdf6d46fc2ab1fcf5077d11e7bf,Q16shared_knowledge,0.9090909090909091,22,1 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1,0.9090909090909091,0.8181818181818181
Checkers,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/bf0d01be1a755fdf6d46fc2ab1fcf5077d11e7bf,Q17within_sys_sol,0.8695652173913043,23,1 & 0 & 0 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1,0.8695652173913043,0.7391304347826086
Checkers,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/bf0d01be1a755fdf6d46fc2ab1fcf5077d11e7bf,Q18ans_recog,0.7727272727272727,22,1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 0 & 1 & 0 & 1 & 1 & 1 & 0,0.7727272727272727,0.5454545454545454
Checkers,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/bf0d01be1a755fdf6d46fc2ab1fcf5077d11e7bf,Q19time_solvability,0.9545454545454546,22,1 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1,0.9545454545454546,0.9090909090909092
Checkers,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/bf0d01be1a755fdf6d46fc2ab1fcf5077d11e7bf,Q1concept_behav,0.08695652173913043,23,0 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 0,0.9130434782608696,0.8260869565217392
Checkers,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/bf0d01be1a755fdf6d46fc2ab1fcf5077d11e7bf,Q20type_3_type_4,0.9,20,1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 0,0.9,0.8
Checkers,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/bf0d01be1a755fdf6d46fc2ab1fcf5077d11e7bf,Q22confl_tradeoffs,0.4782608695652174,23,0 & 1 & 1 & 0 & 0 & 0 & 1 & 0 & 0 & 1 & 0 & 1 & 1 & 1 & 0 & 0 & 1 & 1 & 1 & 1 & 0 & 0 & 0,0.5217391304347826,0.04347826086956519
Checkers,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/bf0d01be1a755fdf6d46fc2ab1fcf5077d11e7bf,Q23ss_out_uncert,0.6956521739130435,23,0 & 1 & 1 & 0 & 1 & 0 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 0 & 1 & 0 & 1 & 1 & 1,0.6956521739130435,0.3913043478260869
Checkers,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/bf0d01be1a755fdf6d46fc2ab1fcf5077d11e7bf,Q24eureka_question,0.043478260869565216,23,0 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0,0.9565217391304348,0.9130434782608696
Checkers,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/bf0d01be1a755fdf6d46fc2ab1fcf5077d11e7bf,Q3type_1_planning,0.18181818181818182,22,0 & 1 & 0 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 0,0.8181818181818181,0.6363636363636362
Checkers,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/bf0d01be1a755fdf6d46fc2ab1fcf5077d11e7bf,Q4type_2_generate,0,23,0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0,1,1
Checkers,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/bf0d01be1a755fdf6d46fc2ab1fcf5077d11e7bf,Q6type_5_cc,0.21739130434782608,23,0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 1 & 0 & 0 & 1 & 0 & 0 & 0 & 1 & 0 & 0 & 0 & 1,0.782608695652174,0.5652173913043479
Checkers,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/bf0d01be1a755fdf6d46fc2ab1fcf5077d11e7bf,Q7type_7_battle,1,23,1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1,1,1
Checkers,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/bf0d01be1a755fdf6d46fc2ab1fcf5077d11e7bf,Q8type_8_performance,1,23,1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1,1,1
Checkers,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/bf0d01be1a755fdf6d46fc2ab1fcf5077d11e7bf,Q9divisible_unitary,0.043478260869565216,23,0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0,0.9565217391304348,0.9130434782608696
Chicken,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/73fb82e8ae424b3a0cecae8b41e56f6b2ee4e30a,Q10maximizing,0.6086956521739131,23,1 & 0 & 0 & 1 & 1 & 0 & 0 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 0 & 1 & 0 & 0 & 1 & 1,0.6086956521739131,0.21739130434782616
Chicken,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/73fb82e8ae424b3a0cecae8b41e56f6b2ee4e30a,Q11optimizing,0.17391304347826086,23,1 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 0,0.8260869565217391,0.6521739130434783
Chicken,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/73fb82e8ae424b3a0cecae8b41e56f6b2ee4e30a,Q13outcome_multip,0.30434782608695654,23,0 & 1 & 0 & 1 & 1 & 0 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 1 & 1 & 0 & 0 & 0 & 0 & 1 & 0 & 0,0.6956521739130435,0.3913043478260869
Chicken,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/73fb82e8ae424b3a0cecae8b41e56f6b2ee4e30a,Q14sol_scheme_mul,0.17391304347826086,23,0 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 1 & 0 & 0 & 1 & 0 & 0 & 0 & 0,0.8260869565217391,0.6521739130434783
Chicken,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/73fb82e8ae424b3a0cecae8b41e56f6b2ee4e30a,Q15dec_verifiability,0.4090909090909091,22,0 & 1 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 1 & 0 & 1 & 1 & 0 & 1 & 0 & 1 & 1 & 0 & 0,0.5909090909090908,0.18181818181818166
Chicken,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/73fb82e8ae424b3a0cecae8b41e56f6b2ee4e30a,Q16shared_knowledge,0.17391304347826086,23,0 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 0 & 1 & 0 & 0,0.8260869565217391,0.6521739130434783
Chicken,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/73fb82e8ae424b3a0cecae8b41e56f6b2ee4e30a,Q17within_sys_sol,0.6086956521739131,23,0 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 1,0.6086956521739131,0.21739130434782616
Chicken,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/73fb82e8ae424b3a0cecae8b41e56f6b2ee4e30a,Q18ans_recog,0.30434782608695654,23,0 & 1 & 0 & 1 & 0 & 0 & 1 & 0 & 0 & 1 & 1 & 0 & 0 & 1 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0,0.6956521739130435,0.3913043478260869
Chicken,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/73fb82e8ae424b3a0cecae8b41e56f6b2ee4e30a,Q19time_solvability,0.36363636363636365,22,0 & 1 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 0 & 0 & 0 & 0 & 0 & 0,0.6363636363636364,0.2727272727272727
Chicken,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/73fb82e8ae424b3a0cecae8b41e56f6b2ee4e30a,Q1concept_behav,0.043478260869565216,23,0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 0,0.9565217391304348,0.9130434782608696
Chicken,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/73fb82e8ae424b3a0cecae8b41e56f6b2ee4e30a,Q20type_3_type_4,0.30434782608695654,23,0 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 1 & 0 & 1 & 1 & 1 & 0 & 0 & 1 & 0 & 0 & 0 & 0,0.6956521739130435,0.3913043478260869
Chicken,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/73fb82e8ae424b3a0cecae8b41e56f6b2ee4e30a,Q22confl_tradeoffs,0.9130434782608695,23,1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 0 & 1 & 1,0.9130434782608695,0.826086956521739
Chicken,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/73fb82e8ae424b3a0cecae8b41e56f6b2ee4e30a,Q23ss_out_uncert,0.9565217391304348,23,1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 1,0.9565217391304348,0.9130434782608696
Chicken,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/73fb82e8ae424b3a0cecae8b41e56f6b2ee4e30a,Q24eureka_question,0.043478260869565216,23,0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 0,0.9565217391304348,0.9130434782608696
Chicken,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/73fb82e8ae424b3a0cecae8b41e56f6b2ee4e30a,Q3type_1_planning,0.08695652173913043,23,0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 0,0.9130434782608696,0.8260869565217392
Chicken,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/73fb82e8ae424b3a0cecae8b41e56f6b2ee4e30a,Q4type_2_generate,0.043478260869565216,23,0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 0,0.9565217391304348,0.9130434782608696
Chicken,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/73fb82e8ae424b3a0cecae8b41e56f6b2ee4e30a,Q6type_5_cc,0.08695652173913043,23,0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 0,0.9130434782608696,0.8260869565217392
Chicken,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/73fb82e8ae424b3a0cecae8b41e56f6b2ee4e30a,Q7type_7_battle,0.8260869565217391,23,1 & 1 & 1 & 1 & 1 & 0 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 0 & 1 & 1 & 1 & 1,0.8260869565217391,0.6521739130434783
Chicken,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/73fb82e8ae424b3a0cecae8b41e56f6b2ee4e30a,Q8type_8_performance,0.21739130434782608,23,0 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 1 & 0 & 1 & 0 & 0 & 0 & 1 & 0 & 0 & 0,0.782608695652174,0.5652173913043479
Chicken,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/73fb82e8ae424b3a0cecae8b41e56f6b2ee4e30a,Q9divisible_unitary,0.05,20,0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 0,0.95,0.8999999999999999
Computer maze,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/2bb706878d0cfc9e5e95fd5845516bc736d9f5ec,Q10maximizing,0.8076923076923077,26,1 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 0 & 0 & 1 & 1 & 1 & 1 & 1 & 0,0.8076923076923077,0.6153846153846154
Computer maze,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/2bb706878d0cfc9e5e95fd5845516bc736d9f5ec,Q11optimizing,0.6153846153846154,26,1 & 1 & 1 & 1 & 0 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 0 & 1 & 0 & 0 & 1 & 0 & 0 & 1 & 1 & 1 & 0 & 0,0.6153846153846154,0.23076923076923084
Computer maze,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/2bb706878d0cfc9e5e95fd5845516bc736d9f5ec,Q13outcome_multip,0.8461538461538461,26,1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 0 & 0 & 1 & 1 & 1 & 1,0.8461538461538461,0.6923076923076923
Computer maze,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/2bb706878d0cfc9e5e95fd5845516bc736d9f5ec,Q14sol_scheme_mul,0.5384615384615384,26,1 & 1 & 1 & 0 & 1 & 0 & 0 & 1 & 1 & 1 & 0 & 1 & 0 & 0 & 0 & 1 & 1 & 1 & 0 & 0 & 1 & 0 & 1 & 0 & 0 & 1,0.5384615384615384,0.07692307692307687
Computer maze,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/2bb706878d0cfc9e5e95fd5845516bc736d9f5ec,Q15dec_verifiability,1,26,1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1,1,1
Computer maze,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/2bb706878d0cfc9e5e95fd5845516bc736d9f5ec,Q16shared_knowledge,0.8846153846153846,26,0 & 1 & 0 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1,0.8846153846153846,0.7692307692307692
Computer maze,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/2bb706878d0cfc9e5e95fd5845516bc736d9f5ec,Q17within_sys_sol,0.8846153846153846,26,1 & 0 & 0 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1,0.8846153846153846,0.7692307692307692
Computer maze,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/2bb706878d0cfc9e5e95fd5845516bc736d9f5ec,Q18ans_recog,0.9615384615384616,26,1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1,0.9615384615384616,0.9230769230769231
Computer maze,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/2bb706878d0cfc9e5e95fd5845516bc736d9f5ec,Q19time_solvability,1,26,1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1,1,1
Computer maze,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/2bb706878d0cfc9e5e95fd5845516bc736d9f5ec,Q1concept_behav,0.07692307692307693,26,0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0,0.9230769230769231,0.8461538461538463
Computer maze,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/2bb706878d0cfc9e5e95fd5845516bc736d9f5ec,Q20type_3_type_4,1,26,1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1,1,1
Computer maze,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/2bb706878d0cfc9e5e95fd5845516bc736d9f5ec,Q22confl_tradeoffs,0.2692307692307692,26,0 & 0 & 1 & 0 & 0 & 1 & 1 & 0 & 0 & 1 & 0 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 1 & 0,0.7307692307692308,0.4615384615384617
Computer maze,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/2bb706878d0cfc9e5e95fd5845516bc736d9f5ec,Q23ss_out_uncert,0.8076923076923077,26,1 & 0 & 1 & 1 & 1 & 1 & 0 & 1 & 0 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 1,0.8076923076923077,0.6153846153846154
Computer maze,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/2bb706878d0cfc9e5e95fd5845516bc736d9f5ec,Q24eureka_question,0.15384615384615385,26,0 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 1 & 1 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0,0.8461538461538461,0.6923076923076923
Computer maze,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/2bb706878d0cfc9e5e95fd5845516bc736d9f5ec,Q3type_1_planning,0.07692307692307693,26,0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0,0.9230769230769231,0.8461538461538463
Computer maze,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/2bb706878d0cfc9e5e95fd5845516bc736d9f5ec,Q4type_2_generate,0.038461538461538464,26,0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0,0.9615384615384616,0.9230769230769231
Computer maze,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/2bb706878d0cfc9e5e95fd5845516bc736d9f5ec,Q6type_5_cc,0,26,0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0,1,1
Computer maze,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/2bb706878d0cfc9e5e95fd5845516bc736d9f5ec,Q7type_7_battle,0.19230769230769232,26,0 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 1 & 1 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 0,0.8076923076923077,0.6153846153846154
Computer maze,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/2bb706878d0cfc9e5e95fd5845516bc736d9f5ec,Q8type_8_performance,0.07692307692307693,26,0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0,0.9230769230769231,0.8461538461538463
Computer maze,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/2bb706878d0cfc9e5e95fd5845516bc736d9f5ec,Q9divisible_unitary,0.20833333333333334,24,0 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 1 & 0 & 0 & 0 & 0 & 1 & 1 & 0 & 0 & 0 & 0,0.7916666666666666,0.5833333333333333
Crisis mapping,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/c4765b7f194a81c47d49c052ccec1edc281231a1,Q10maximizing,0.6666666666666666,24,0 & 1 & 1 & 1 & 0 & 1 & 0 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 0 & 1 & 1 & 0 & 1 & 1 & 1 & 0 & 1 & 0,0.6666666666666666,0.33333333333333326
Crisis mapping,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/c4765b7f194a81c47d49c052ccec1edc281231a1,Q11optimizing,0.8333333333333334,24,1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 0,0.8333333333333334,0.6666666666666667
Crisis mapping,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/c4765b7f194a81c47d49c052ccec1edc281231a1,Q13outcome_multip,0.9583333333333334,24,1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1,0.9583333333333334,0.9166666666666667
Crisis mapping,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/c4765b7f194a81c47d49c052ccec1edc281231a1,Q14sol_scheme_mul,0.375,24,0 & 0 & 0 & 1 & 0 & 1 & 1 & 1 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 1 & 1 & 0 & 1,0.625,0.25
Crisis mapping,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/c4765b7f194a81c47d49c052ccec1edc281231a1,Q15dec_verifiability,0.9583333333333334,24,1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 1,0.9583333333333334,0.9166666666666667
Crisis mapping,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/c4765b7f194a81c47d49c052ccec1edc281231a1,Q16shared_knowledge,0.6666666666666666,24,1 & 1 & 1 & 0 & 1 & 0 & 0 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 0 & 0 & 1 & 1 & 0 & 1 & 1 & 0 & 1,0.6666666666666666,0.33333333333333326
Crisis mapping,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/c4765b7f194a81c47d49c052ccec1edc281231a1,Q17within_sys_sol,0.9166666666666666,24,1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 1,0.9166666666666666,0.8333333333333333
Crisis mapping,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/c4765b7f194a81c47d49c052ccec1edc281231a1,Q18ans_recog,0.75,24,1 & 1 & 1 & 1 & 0 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 0 & 0 & 0 & 1 & 1 & 1,0.75,0.5
Crisis mapping,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/c4765b7f194a81c47d49c052ccec1edc281231a1,Q19time_solvability,0.9166666666666666,24,1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 1,0.9166666666666666,0.8333333333333333
Crisis mapping,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/c4765b7f194a81c47d49c052ccec1edc281231a1,Q1concept_behav,0.041666666666666664,24,0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 0,0.9583333333333334,0.9166666666666667
Crisis mapping,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/c4765b7f194a81c47d49c052ccec1edc281231a1,Q20type_3_type_4,0.9583333333333334,24,1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 1,0.9583333333333334,0.9166666666666667
Crisis mapping,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/c4765b7f194a81c47d49c052ccec1edc281231a1,Q22confl_tradeoffs,0.4166666666666667,24,1 & 0 & 0 & 0 & 0 & 1 & 1 & 1 & 1 & 0 & 0 & 0 & 0 & 0 & 1 & 1 & 1 & 0 & 0 & 0 & 1 & 0 & 1 & 0,0.5833333333333333,0.16666666666666652
Crisis mapping,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/c4765b7f194a81c47d49c052ccec1edc281231a1,Q23ss_out_uncert,1,23,1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1,1,1
Crisis mapping,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/c4765b7f194a81c47d49c052ccec1edc281231a1,Q24eureka_question,0.041666666666666664,24,0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 0,0.9583333333333334,0.9166666666666667
